time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
2.5,-0.690423592349,-0.729283452537,0,0,0,0.220422361696,-0.683220761532,-0.763924002228,0,0,-0.0857227449411,1.56285564939,-0.235223604293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237912717395,0.0682347409993,0,0,0,0,0,0,0
2.75,-0.628251755998,-0.720408855545,0,0,0,0.172509466663,-0.869622377286,-0.358225373268,0,0,-0.101751951539,1.20801047293,-0.262652678664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114726774805,0.0314057591009,0,0,0,0,0,0,0
3.0,-0.642687204988,-0.67889937336,0,0,0,0.196100335668,-0.861637633299,-0.404075289099,0,0,-0.104728671815,1.44880218482,-0.300919350578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110938297727,0.0349347053409,0,0,0,0,0,0,0
3.25,-0.703026965804,-0.690950342667,0,0,0,0.208499528156,-0.864598099974,-0.392238094255,0,0,-0.102445085845,1.69612795143,-0.329251524376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13937337896,0.039765432751,0,0,0,0,0,0,0
3.5,-0.711748533183,-0.697694250834,0,0,0,0.223951540612,-1.10456270741,-0.38343930724,0,0,-0.13035644811,1.75075367777,-0.409741937941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0665656621179,0.0169680938261,0,0,0,0,0,0,0
3.75,-0.669097127681,-0.696157526251,0,0,0,0.212503816007,-1.04728596212,-0.377190616544,0,0,-0.117974407808,1.68990588581,-0.40357181824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0610026693218,0.0171739736794,0,0,0,0,0,0,0
4.0,-0.653691020665,-0.695665230679,0,0,0,0.207527908422,-1.05131012026,-0.374290737643,0,0,-0.114401232429,1.65245766947,-0.395099383911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0580690583569,0.016991737833,0,0,0,0,0,0,0
4.25,-0.647199142128,-0.697313014757,0,0,0,0.205139709625,-1.10044016151,-0.368133590916,0,0,-0.117082735348,1.63065006609,-0.391099526658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0492700814002,0.014628318678,0,0,0,0,0,0,0
4.5,-0.677860432157,-0.723513541921,0,0,0,0.249157229718,-1.14486585761,-0.475153903944,0,0,-0.0721094549449,1.4070630578,-0.318172206496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150863326552,0.0421769150446,0,0,0,0,0,0,0
4.75,-0.79791394105,-0.779450248477,0,0,0,0.36527292585,-0.795455295465,-0.851373633202,0,0,-0.0464511152448,1.80151571057,-0.284293404495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472730895184,0.09635968334,0,0,0,0,0,0,0
5.0,-0.737502893281,-0.86596768917,0,0,0,0.461038352952,-0.613063757755,-0.897093219902,0,0,-0.0336518380786,1.86168902461,-0.403618044508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378328914477,0.0916708504475,0,0,0,0,0,0,0
5.25,-0.742534325114,-0.949706012873,0,0,0,0.510252632091,-0.557925347583,-0.771187359911,0,0,-0.0220713244052,1.79597843524,-0.459861019072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411218227825,0.103071260005,0,0,0,0,0,0,0
5.5,-0.720725864438,-0.908202102469,0,0,0,0.46712346295,-0.706200138633,-0.48404719182,0,0,-0.016612270817,1.68946979369,-0.538835137234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35578200967,0.0881216440984,0,0,0,0,0,0,0
5.75,-0.724633118463,-0.895274054708,0,0,0,0.411452636716,-0.495704601625,-0.359560356233,0,0,-0.0154974776868,1.52911834045,-0.695195443438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270374099692,0.0682965881496,0,0,0,0,0,0,0
6.0,-0.777627332,-1.0105781066,0,0,0,0.517588635877,-0.791146911488,-0.133239094703,0,0,0.0261547625124,1.60612855686,-0.515673970351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.498787062057,0.114472243922,0,0,0,0,0,0,0
6.25,-0.82803154305,-1.20805551993,0,0,0,0.674562712702,-2.47329550844,-0.113447115694,0,0,0.0585005205025,1.52340178923,-0.408187530667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73542193453,0.1535795883,0,0,0,0,0,0,0
6.5,-0.791753459886,-0.987562619074,0,0,0,0.510956732931,-0.91830089387,-0.127320047308,0,0,0.00965456390413,1.34417863264,-0.651944661314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481735506223,0.104783156132,0,0,0,0,0,0,0
6.75,-0.713481341047,-0.920052867291,0,0,0,0.464614472596,-0.592820066339,-0.322889359693,0,0,-0.0517532029217,1.30172380356,-0.807807732872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211688150591,0.0536496511188,0,0,0,0,0,0,0
7.0,-0.689552067972,-0.767181682195,0,0,0,0.290996565154,-0.697412467289,-0.307097050276,0,0,-0.097553211794,1.17002637575,-0.792820769202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847470865727,0.0230410965668,0,0,0,0,0,0,0
7.25,-0.664948774847,-0.687460848695,0,0,0,0.178798462814,-0.668842462333,-0.361079071035,0,0,-0.129023489326,1.02067269085,-0.807515316664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113082760505,-0.00324418352211,0,0,0,0,0,0,0
7.5,-0.663230540179,-0.663330799739,0,0,0,0.146378680735,-0.872217593314,-0.623504830213,0,0,-0.126842384727,1.08863199258,-0.520903652587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576625130996,-0.0166388326709,0,0,0,0,0,0,0
7.75,-0.668002032887,-0.693637152398,0,0,0,0.184639661285,-0.89917807575,-0.439522511724,0,0,-0.131405919548,1.1971375288,-0.434082613664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00113306372219,0.000345567059815,0,0,0,0,0,0,0
